observation_id,class_id
3355974399,568
3355974400,-1
3355974401,1486
3355974402,1377
3355974409,555
3355974412,61
3355974414,366
3355974416,103
3355974419,1269
3355974423,1598
3355974424,61
3355974425,1357
3355974426,1535
3355974430,732
3355974436,1476
3355974439,478
3355974440,1054
3355974441,345
3355974446,976
3355974452,834
3355974453,714
3355974455,1109
3355974458,854
3355974459,338
3355974460,617
3355974464,1115
3355974469,1453
3355975309,1079
3355975311,-1
3355975313,-1
3355975318,-1
3355975321,1517
3355975325,619
3355975329,687
3355975330,606
3355975340,1182
3355975341,1115
3355975342,-1
3355975345,42
3355975346,1460
3355975348,252
3355975350,931
3355975351,756
3355975358,705
3355975362,1402
3355975366,-1
3355975367,967
3355975368,1465
3355975370,775
3355975371,1421
3355975377,617
3355975378,233
3355975379,-1
3355975388,-1
3355975389,591
3355975391,836
3355975392,1005
3355975397,1115
3355975398,-1
3355975404,728
3355975405,1054
3355975407,934
3355975408,229
3355975412,266
3355975415,1537
3355975417,87
3355975418,1404
3355975421,687
3355975422,1476
3355975423,1532
3355975426,840
3355975427,663
3355975428,747
3355975429,-1
3355975430,973
3355975432,-1
3355975434,1332
3355975435,39
3355975436,565
3355975437,834
3355975442,1519
3355975443,359
3355975448,-1
3355975451,714
3355975453,1437
3355975455,896
3355975457,1047
3355975458,1137
3355975459,492
3355975460,-1
3355975465,-1
3355975466,779
3355976306,1316
3355976307,1047
3355976313,1592
3355976314,-1
3355976315,819
3355976323,897
3355976324,305
3355976326,1360
3355976330,1441
3355976332,-1
3355976333,1078
3355976339,506
3355976342,1368
3355976345,1534
3355976348,1214
3355976356,1346
3355976357,1383
3355976359,973
3355976361,211
3355976365,1537
3355976366,506
3355976367,61
3355976370,1282
3355976371,1483
3355976374,744
3355976375,168
3355976388,1537
3355976391,1130
3355976396,168
3355976398,1277
3355976400,39
3355976405,1064
3355976408,931
3355976411,93
3355976412,1460
3355976413,955
3355976420,1442
3355976422,912
3355976424,1107
3355976428,767
3355976429,687
3355976432,1107
3355976433,1137
3355976436,1047
3355976437,1064
3355976438,1460
3355976439,1064
3355976441,120
3355976446,1302
3355976447,687
3355976451,685
3355976452,-1
3355976453,144
3355976454,1238
3355976455,-1
3355976459,834
3355976462,885
3355976464,568
3355976467,233
3355977312,880
3355977316,827
3355977319,-1
3355977321,687
3355977322,648
3355977323,747
3355977324,687
3355977325,1293
3355977330,1109
3355977331,1537
3355977334,1352
3355977339,605
3355977344,908
3355977348,568
3355977350,1349
3355977354,-1
3355977357,823
3355977360,389
3355977361,286
3355977362,492
3355977371,1551
3355977375,1512
3355977376,1277
3355977380,790
3355977381,592
3355977385,1482
3355977387,-1
3355977391,728
3355977392,1045
3355977395,-1
3355977398,744
3355977401,1302
3355977403,1595
3355977405,492
3355977406,1357
3355977408,785
3355977412,-1
3355977415,99
3355977416,-1
3355977419,687
3355977428,-1
3355977437,1441
3355977438,1179
3355977440,515
3355977441,343
3355977442,673
3355977448,-1
3355977449,1005
3355977451,520
3355977452,711
3355977456,641
3355978304,477
3355978310,1023
3355978311,506
3355978314,144
3355978315,834
3355978316,1175
3355978317,1401
3355978319,894
3355978320,805
3355978323,42
3355978325,-1
3355978327,266
3355978331,25
3355978333,239
3355978335,1023
3355978337,1551
3355978338,0
3355978339,864
3355978341,1
3355978343,796
3355978344,88
3355978345,366
3355978349,1355
3355978350,801
3355978351,568
3355978357,1551
3355978360,492
3355978376,992
3355978377,663
3355978378,687
3355978387,687
3355978389,687
3355978390,661
3355978393,1179
3355978394,641
3355978395,939
3355978399,191
3355978403,492
3355978405,745
3355978406,639
3355978409,687
3355978411,568
3355978412,131
3355978418,213
3355978422,345
3355978426,739
3355978427,1402
3355978433,667
3355978435,887
3355978436,540
3355978437,728
3355978438,213
3355978446,1441
3355978453,49
3355978456,267
3355978459,366
3355978461,1302
3355979303,196
3355979305,326
3355979306,732
3355979311,1516
3355979318,1368
3355979324,1283
3355979325,870
3355979327,987
3355979329,1214
3355979330,1115
3355979338,206
3355979345,1592
3355979347,908
3355979348,1352
3355979349,1404
3355979353,1498
3355979357,16
3355979360,515
3355979363,1551
3355979369,934
3355979376,5
3355979378,-1
3355979382,779
3355979391,284
3355979402,180
3355979405,1603
3355979410,1482
3355979413,1005
3355979414,131
3355979415,1357
3355979416,492
3355979419,1534
3355979427,748
3355979432,62
3355979433,1038
3355979440,934
3355979443,1047
3355979444,-1
3355979445,343
3355979447,210
3355979450,1109
3355979453,731
3355979454,747
3355979456,1460
3355979457,492
3355979459,-1
3355979460,1214
3355980302,9
3355980311,912
3355980318,1122
3355980327,-1
3355980331,553
3355980333,1445
3355980335,720
3355980344,49
3355980347,673
3355980353,1248
3355980362,756
3355980364,1460
3355980365,934
3355980366,402
3355980371,1440
3355980384,262
3355980385,781
3355980386,931
3355980389,-1
3355980390,1596
3355980394,-1
3355980395,88
3355980405,1046
3355980413,61
3355980417,-1
3355980418,909
3355980419,-1
3355980421,1355
3355980422,62
3355980423,1061
3355980428,368
3355980431,1360
3355980432,-1
3355980437,657
3355980441,62
3355980443,1421
3355980444,1441
3355980445,1352
3355980446,522
3355980448,1108
3355980449,606
3355980451,957
3355980453,931
3355980458,728
3355980459,1038
3355980460,560
3355980464,1366
3355980465,1537
3355981301,257
3355981311,711
3355981313,1453
3355981315,1078
3355981317,636
3355981318,788
3355981319,845
3355981320,1460
3355981323,764
3355981324,1486
3355981331,-1
3355981332,586
3355981335,39
3355981346,52
3355981353,413
3355981358,1279
3355981359,1023
3355981364,1171
3355981365,775
3355981375,300
3355981379,-1
3355981381,667
3355981384,744
3355981386,1534
3355981387,-1
3355981391,973
3355981392,1054
3355981394,-1
3355981397,201
3355981404,45
3355981407,1283
3355981410,-1
3355981412,-1
3355981414,967
3355981420,969
3355981421,627
3355981428,908
3355981429,-1
3355981430,667
3355981432,52
3355981435,1486
3355981436,1079
3355981437,992
3355981438,1137
3355981440,333
3355981446,906
3355981448,210
3355982303,1079
3355982305,-1
3355982312,-1
3355982315,736
3355982319,45
3355982329,1349
3355982332,617
3355982333,975
3355982335,687
3355982338,203
3355982339,1582
3355982340,-1
3355982342,1109
3355982344,687
3355982357,-1
3355982360,1469
3355982361,387
3355982362,1260
3355982363,1279
3355982364,931
3355982367,736
3355982373,1109
3355982378,1323
3355982380,1532
3355982384,99
3355982385,357
3355982390,1323
3355982391,150
3355982393,903
3355982398,384
3355982400,555
3355982402,967
3355982403,387
3355982408,637
3355982409,-1
3355982414,1404
3355982415,107
3355982416,1357
3355982419,559
3355982422,606
3355982423,62
3355982426,1573
3355982435,515
3355982437,46
3355982439,1596
3355982442,687
3355982443,1469
3355982445,305
3355982448,1537
3355982463,1527
3355983307,1453
3355983308,508
3355983309,16
3355983311,1364
3355983314,-1
3355983317,629
3355983318,-1
3355983320,711
3355983324,1023
3355983327,1404
3355983329,555
3355983331,1405
3355983337,1338
3355983340,555
3355983344,687
3355983345,716
3355983346,834
3355983347,286
3355983348,975
3355983350,1355
3355983355,1323
3355983357,105
3355983362,103
3355983366,688
3355983369,975
3355983370,1437
3355983373,492
3355983374,670
3355983385,-1
3355983387,781
3355983397,1404
3355983398,277
3355983402,-1
3355983409,1115
3355983410,-1
3355983414,266
3355983416,1214
3355983419,131
3355983425,568
3355983427,992
3355983430,266
3355983432,1455
3355983439,1141
3355983442,605
3355983445,1005
3355983449,210
3355983450,380
3355983454,387
3355983456,1551
3355983459,952
3355983461,274
3355983466,144
3355983467,61
3355983468,740
3355983470,478
3358347303,1352
3358347305,-1
3358347316,1357
3358347317,790
3358347323,608
3358347324,1525
3358347326,-1
3358347328,119
3358347329,11
3358347332,834
3358347333,788
3358347334,372
3358347336,492
3358347346,1469
3358347347,478
3358347352,1302
3358347354,687
3358347355,934
3358347356,103
3358347357,1421
3358347363,45
3358347366,-1
3358347370,657
3358347373,1519
3358347376,657
3358347378,648
3358347379,657
3358347381,845
3358347390,929
3358347393,44
3358347394,552
3358347398,1283
3358347403,561
3358347405,-1
3358347406,671
3358347408,809
3358347409,62
3358347410,794
3358347412,1401
3358347414,-1
3358347417,131
3358347421,-1
3358347423,687
3358347424,608
3358347425,63
3358347426,1059
3358347428,509
3358347429,522
3358347432,103
3358347439,931
3358347440,1083
3358347447,1303
3358347454,79
3358347460,42
3358347464,62
3358347468,788
3358347469,515
3358347471,136
3358347473,-1
3358347475,665
3358347477,375
3358347478,978
3358347481,492
3358347482,539
3358347485,741
3358347486,1461
3358347490,-1
3358347493,1059
3358347501,1349
3358347503,1404
3358347504,233
3358348311,-1
3358348312,305
3358348317,330
3358348318,1143
3358348319,1466
3358348324,48
3358348330,-1
3358348332,1080
3358348334,62
3358348335,1172
3358348339,332
3358348340,478
3358348344,728
3358348349,46
3358348350,42
3358348355,885
3358348357,345
3358348360,-1
3358348362,1052
3358348363,1283
3358348364,824
3358348366,39
3358348367,-1
3358348372,-1
3358348373,61
3358348386,366
3358348400,1534
3358348401,-1
3358348403,266
3358348404,987
3358348406,515
3358348410,-1
3358348414,934
3358348415,592
3358348416,119
3358348417,-1
3358348419,144
3358348423,-1
3358348425,1047
3358348426,845
3358348430,1491
3358348433,1480
3358348434,-1
3358348435,770
3358348436,975
3358348437,912
3358348444,54
3358348446,973
3358348455,489
3358348456,1486
3358348459,1146
3358348464,163
3358348473,779
3358348475,1175
3358348477,223
3358348478,897
3358348479,259
3358348480,1283
3358348482,346
3358348484,1404
3358348487,1224
3358348491,702
3358348497,1469
3358349304,1277
3358349312,-1
3358349319,278
3358349322,641
3358349325,1534
3358349326,186
3358349327,46
3358349328,973
3358349332,711
3358349343,274
3358349344,1109
3358349347,492
3358349349,1460
3358349354,1099
3358349356,1225
3358349364,1532
3358349372,1377
3358349373,1422
3358349379,934
3358349382,428
3358349383,62
3358349384,324
3358349392,1104
3358349393,1214
3358349394,1052
3358349397,175
3358349402,591
3358349410,262
3358349414,129
3358349415,0
3358349416,131
3358349419,1017
3358349420,4
3358349429,515
3358349433,246
3358349439,34
3358349441,492
3358349443,1207
3358349459,1594
3358349467,136
3358349468,1047
3358349470,233
3358349471,992
3358349474,492
3358349476,1064
3358349477,559
3358349478,1301
3358349480,330
3358349488,4
3358349491,1566
3358349492,824
3358350302,-1
3358350306,1541
3358350309,234
3358350314,714
3358350326,1455
3358350335,772
3358350339,492
3358350341,1478
3358350342,559
3358350343,1214
3358350344,1533
3358350345,513
3358350351,1141
3358350360,662
3358350361,553
3358350367,492
3358350372,1486
3358350377,246
3358350378,339
3358350380,320
3358350385,1155
3358350386,1328
3358350388,88
3358350392,520
3358350396,296
3358350399,892
3358350401,1256
3358350409,1046
3358350413,266
3358350415,1527
3358350417,779
3358350420,571
3358350421,1219
3358350422,1001
3358350428,1146
3358350432,718
3358350433,641
3358350434,180
3358350436,1297
3358350438,1482
3358350440,492
3358350444,559
3358350447,1373
3358350451,1283
3358350458,1357
3358350460,42
3358350462,1047
3358350464,324
3358350465,-1
3358350466,-1
3358350468,657
3358350471,281
3358350474,489
3358350476,1596
3358350479,1596
3358350480,-1
3358350484,166
3358350485,-1
3358350486,989
3358350488,863
3358351311,229
3358351312,1007
3358351315,891
3358351324,1438
3358351326,45
3358351327,-1
3358351328,739
3358351329,568
3358351330,288
3358351332,129
3358351333,794
3358351334,93
3358351338,571
3358351339,-1
3358351340,591
3358351341,1532
3358351345,343
3358351350,1047
3358351351,1146
3358351361,39
3358351362,973
3358351363,1554
3358351365,387
3358351366,791
3358351368,967
3358351370,1146
3358351372,1175
3358351373,1183
3358351374,687
3358351375,1422
3358351378,790
3358351386,1171
3358351391,864
3358351393,52
3358351395,1001
3358351396,1476
3358351398,-1
3358351399,772
3358351400,967
3358351402,1155
3358351406,738
3358351407,294
3358351412,262
3358351414,1064
3358351415,1141
3358351416,1383
3358351421,975
3358351430,1184
3358351431,1076
3358351432,1283
3358351434,144
3358351435,745
3358351436,151
3358351438,262
3358351440,594
3358351442,1137
3358351446,127
3358351449,747
3358351456,233
3358351457,1542
3358351459,489
3358351462,1404
3358351463,-1
3358351465,61
3358351467,354
3358351468,807
3358351469,894
3358351471,973
3358351472,1357
3358351484,346
3358351486,-1
3358351488,1183
3358352303,-1
3358352309,794
3358352314,744
3358352317,-1
3358352320,975
3358352324,1527
3358352325,571
3358352329,555
3358352331,-1
3358352333,967
3358352338,1277
3358352342,714
3358352343,1323
3358352345,1214
3358352346,-1
3358352350,1498
3358352351,506
3358352353,5
3358352355,131
3358352357,931
3358352358,492
3358352360,912
3358352361,553
3358352362,-1
3358352364,688
3358352365,663
3358352369,552
3358352386,1109
3358352388,786
3358352389,1064
3358352397,494
3358352398,744
3358352399,62
3358352401,1215
3358352404,744
3358352405,1537
3358352407,1283
3358352415,747
3358352417,1477
3358352419,687
3358352420,-1
3358352423,568
3358352427,1256
3358352430,61
3358352434,992
3358352435,143
3358352442,991
3358352446,897
3358352447,885
3358352448,45
3358352451,608
3358352452,1005
3358352455,1422
3358352457,61
3358352459,266
3358352464,1405
3358352465,1157
3358352466,1214
3358352469,1301
3358352472,5
3358352474,1537
3358352475,770
3358352477,1476
3358352478,687
3358352480,1115
3358352486,262
3358352488,591
3358352490,1366
3358352492,131
3358352493,50
3358353312,-1
3358353324,307
3358353325,1001
3358353328,288
3358353330,-1
3358353333,1061
3358353335,515
3358353337,330
3358353338,841
3358353339,790
3358353340,652
3358353344,212
3358353345,52
3358353346,756
3358353350,1202
3358353352,246
3358353357,-1
3358353358,1352
3358353361,-1
3358353362,1009
3358353363,559
3358353364,-1
3358353368,555
3358353369,1232
3358353370,1297
3358353372,163
3358353376,995
3358353377,1534
3358353380,387
3358353383,131
3358353384,-1
3358353386,790
3358353399,1214
3358353403,185
3358353408,931
3358353412,1146
3358353415,-1
3358353416,885
3358353418,1503
3358353420,1121
3358353425,210
3358353428,63
3358353432,70
3358353433,1038
3358353437,1183
3358353438,840
3358353439,1394
3358353444,42
3358353446,214
3358353447,903
3358353451,99
3358353455,-1
3358353457,685
3358353460,1302
3358353461,974
3358353462,1486
3358353472,1158
3358353474,433
3358353477,1184
3358353479,0
3358353480,973
3358353484,949
3358353486,492
3358353491,1019
3358353494,969
3358353495,345
3358353498,591
3358353500,1357
3358353504,1588
3358354302,-1
3358354309,302
3358354316,1395
3358354319,1517
3358354320,1460
3358354325,307
3358354327,-1
3358354330,80
3358354335,1146
3358354337,687
3358354338,286
3358354340,1352
3358354341,1404
3358354346,1330
3358354353,992
3358354354,1214
3358354356,-1
3358354359,1498
3358354362,747
3358354365,144
3358354366,37
3358354368,1064
3358354370,1491
3358354373,-1
3358354381,687
3358354382,552
3358354383,973
3358354388,1283
3358354391,1073
3358354394,271
3358354395,287
3358354396,897
3358354402,911
3358354404,1336
3358354406,602
3358354408,478
3358354410,262
3358354412,79
3358354414,357
3358354417,1225
3358354418,150
3358354420,591
3358354424,1456
3358354426,1297
3358354427,955
3358354430,1214
3358354435,779
3358354438,1526
3358354442,973
3358354444,1008
3358354446,1491
3358354447,198
3358354450,489
3358354456,-1
3358354464,-1
3358354474,1596
3358354478,857
3358354487,1064
3358354488,-1
3358354489,897
3358354491,657
3358354493,1402
3358354494,787
3358354499,1141
3358354500,1283
3358354502,145
3358354503,1336
3358354505,1546
3358354508,1038
3358355302,1301
3358355310,-1
3358355311,-1
3358355313,-1
3358355314,277
3358355315,687
3358355320,302
3358355323,910
3358355331,552
3358355333,295
3358355338,1060
3358355343,555
3358355344,1357
3358355346,32
3358355348,-1
3358355353,1533
3358355356,967
3358355361,657
3358355364,281
3358355365,1242
3358355366,985
3358355369,1421
3358355371,-1
3358355372,1118
3358355375,368
3358355377,559
3358355378,266
3358355388,1327
3358355393,745
3358355396,-1
3358355398,630
3358355403,1115
3358355406,1064
3358355407,973
3358355408,1019
3358355409,747
3358355411,1061
3358355413,555
3358355415,922
3358355421,345
3358355422,971
3358355423,151
3358355429,61
3358355430,1470
3358355432,1596
3358355436,524
3358355438,-1
3358355440,1119
3358355446,706
3358355448,739
3358355451,949
3358355452,879
3358355458,1146
3358355463,848
3358355466,105
3358355470,1470
3358355471,0
3358355473,-1
3358355481,1141
3358355484,-1
3358355486,1302
3358355487,1441
3358355488,42
3358355489,672
3358355490,728
3358355491,1078
3358355492,-1
3358355499,591
3358355500,1532
3358355502,608
3358355507,-1
3358355508,-1
3358356320,1551
3358356329,119
3358356330,1146
3358356333,131
3358356334,225
3358356337,343
3358356340,1446
3358356342,536
3358356344,103
3358356345,492
3358356348,1107
3358356351,768
3358356354,1146
3358356356,1079
3358356357,227
3358356359,978
3358356364,546
3358356368,1355
3358356370,1478
3358356371,891
3358356374,1175
3358356375,233
3358356382,1214
3358356385,61
3358356392,805
3358356395,1146
3358356397,1283
3358356403,1352
3358356405,1199
3358356406,1221
3358356408,515
3358356411,689
3358356413,740
3358356414,123
3358356415,131
3358356418,560
3358356419,1421
3358356423,1297
3358356429,266
3358356435,1160
3358356438,343
3358356440,-1
3358356449,271
3358356452,345
3358356453,32
3358356456,1047
3358356457,262
3358356458,1374
3358356462,-1
3358356463,1225
3358356464,1528
3358356467,215
3358356469,928
3358356472,-1
3358356474,584
3358356475,1242
3358356478,1516
3358356479,1486
3358356480,233
3358356483,249
3358356485,335
3358356488,1283
3358356489,1108
3358356497,-1
3358356498,1421
3358357306,-1
3358357314,425
3358357317,738
3358357320,-1
3358357321,-1
3358357322,1232
3358357323,-1
3358357334,1486
3358357337,1357
3358357338,739
3358357339,339
3358357342,929
3358357343,1596
3358357346,330
3358357347,492
3358357349,559
3358357351,1182
3358357354,1186
3358357357,1421
3358357358,748
3358357359,-1
3358357361,1064
3358357368,1482
3358357371,1301
3358357375,546
3358357380,1038
3358357383,357
3358357385,105
3358357386,787
3358357388,1184
3358357391,171
3358357397,1526
3358357398,-1
3358357403,1242
3358357406,1532
3358357408,1073
3358357412,150
3358357413,1404
3358357415,1038
3358357421,1585
3358357422,63
3358357423,-1
3358357424,136
3358357425,1446
3358357435,1466
3358357439,706
3358357442,1232
3358357443,11
3358357444,967
3358357445,1573
3358357450,42
3358357457,1064
3358357459,737
3358357462,1193
3358357465,1061
3358357466,1023
3358357468,1357
3358357471,1446
3358357473,-1
3358357476,880
3358357479,426
3358357480,646
3358357483,1486
3358357484,688
3358357485,324
3358357488,354
3358357489,1531
3358357490,166
3358357492,794
3358358305,1469
3358358307,772
3358358309,1283
3358358310,567
3358358313,-1
3358358320,252
3358358326,1054
3358358327,262
3358358328,386
3358358332,-1
3358358333,1225
3358358334,584
3358358336,246
3358358337,108
3358358339,1038
3358358341,-1
3358358342,949
3358358343,357
3358358346,1186
3358358350,714
3358358351,747
3358358354,555
3358358355,1319
3358358366,1282
3358358374,320
3358358380,901
3358358381,233
3358358384,-1
3358358385,951
3358358387,-1
3358358388,346
3358358389,459
3358358390,759
3358358393,665
3358358398,515
3358358400,171
3358358406,671
3358358407,-1
3358358409,772
3358358410,262
3358358415,375
3358358416,1532
3358358428,1440
3358358429,246
3358358435,739
3358358439,61
3358358442,262
3358358443,719
3358358446,1297
3358358447,369
3358358448,982
3358358454,810
3358358456,818
3358358458,1546
3358358463,1242
3358358464,79
3358358468,1005
3358358469,345
3358358470,1421
3358358471,897
3358358476,1108
3358358479,949
3358358480,538
3358358481,728
3358358483,1225
3358358484,1588
3358358485,262
3358358487,748
3358359305,824
3358359308,-1
3358359310,781
3358359311,310
3358359318,29
3358359320,281
3358359321,955
3358359323,234
3358359324,678
3358359329,687
3358359331,732
3358359336,785
3358359339,571
3358359340,665
3358359343,671
3358359345,1543
3358359346,1297
3358359353,784
3358359355,1283
3358359360,995
3358359369,124
3358359372,1107
3358359376,-1
3358359385,967
3358359386,-1
3358359391,117
3358359395,747
3358359399,789
3358359401,210
3358359406,1066
3358359408,856
3358359409,1225
3358359410,632
3358359411,1441
3358359412,465
3358359415,885
3358359419,151
3358359424,1357
3358359426,346
3358359433,366
3358359437,506
3358359438,1283
3358359442,1519
3358359444,1359
3358359445,517
3358359447,1302
3358359448,-1
3358359452,45
3358359453,151
3358359456,734
3358359458,214
3358359459,1460
3358359461,233
3358359462,-1
3358359463,1471
3358359467,638
3358359469,90
3358359470,1047
3358359472,1047
3358359479,-1
3358359481,764
3358359482,266
3358359483,1232
3358359485,1146
3358359487,949
3358359488,1486
3358359490,343
3358359492,136
3358359493,-1
3358359495,477
3358359496,1478
3358359497,1355
3358360305,628
3358360309,978
3358360310,1447
3358360311,1137
3358360316,-1
3358360317,841
3358360319,-1
3358360325,934
3358360327,-1
3358360329,1357
3358360330,1404
3358360332,1143
3358360335,1596
3358360337,657
3358360341,286
3358360343,1059
3358360347,765
3358360348,1297
3358360351,1020
3358360352,1533
3358360353,1573
3358360357,685
3358360360,-1
3358360366,1221
3358360368,687
3358360374,1109
3358360375,1277
3358360376,1318
3358360379,845
3358360382,1448
3358360383,294
3358360385,11
3358360387,295
3358360388,764
3358360390,1155
3358360392,413
3358360395,426
3358360396,1137
3358360398,345
3358360399,274
3358360406,1184
3358360413,131
3358360430,744
3358360431,580
3358360432,-1
3358360442,594
3358360445,1232
3358360446,967
3358360447,1355
3358360454,568
3358360464,973
3358360467,880
3358360470,711
3358360475,657
3358360479,1297
3358360480,324
3358360483,662
3358361309,1316
3358361310,1587
3358361314,93
3358361318,-1
3358361321,-1
3358361322,1242
3358361323,794
3358361325,559
3358361326,151
3358361327,-1
3358361328,1421
3358361329,803
3358361330,894
3358361334,1155
3358361342,901
3358361343,1297
3358361344,1269
3358361347,345
3358361348,687
3358361349,62
3358361353,559
3358361355,756
3358361357,478
3358361360,1283
3358361364,1357
3358361367,818
3358361370,687
3358361375,813
3358361377,99
3358361378,1405
3358361379,1047
3358361381,1483
3358361383,728
3358361386,1330
3358361390,-1
3358361392,1359
3358361393,1551
3358361397,-1
3358361398,678
3358361402,916
3358361407,552
3358361412,864
3358361413,657
3358361415,262
3358361421,274
3358361424,1047
3358361432,1146
3358361441,801
3358361442,1175
3358361443,357
3358361444,-1
3358361449,1405
3358361450,1056
3358361453,1137
3358361454,1047
3358361458,206
3358361461,316
3358361462,678
3358361463,1115
3358361465,728
3358361469,182
3358361471,1115
3358361472,-1
3358361474,781
3358361475,1338
3358361478,262
3358361483,1146
3358361484,1478
3358361489,42
3358361491,1043
3358361493,11
3358361494,928
3358361496,1352
3358362315,1201
3358362319,1137
3358362320,687
3358362321,-1
3358362325,1598
3358362326,1109
3358362328,1283
3358362333,61
3358362334,1456
3358362338,594
3358362343,1283
3358362346,834
3358362350,1519
3358362351,240
3358362353,1064
3358362357,1355
3358362358,801
3358362359,931
3358362362,239
3358362370,213
3358362377,738
3358362385,283
3358362390,1319
3358362394,-1
3358362403,-1
3358362404,1302
3358362405,560
3358362406,-1
3358362407,80
3358362413,88
3358362416,671
3358362418,346
3358362420,1486
3358362422,42
3358362423,1422
3358362427,1137
3358362428,266
3358362429,506
3358362432,1123
3358362437,1543
3358362438,1225
3358362439,952
3358362440,-1
3358362442,1186
3358362448,628
3358362452,880
3358362454,745
3358362457,790
3358362458,1532
3358362460,515
3358362461,1460
3358362465,832
3358362467,1336
3358362470,42
3358362477,39
3358362478,801
3358362479,42
3358362481,259
3358362483,5
3358362486,885
3358362488,1483
3358362489,1355
3358362494,591
3358362495,928
3358362498,478
3358362503,346
3358362505,1357
3358363305,968
3358363307,1181
3358363311,949
3358363314,99
3358363316,555
3358363320,-1
3358363325,-1
3358363326,1186
3358363327,1219
3358363328,32
3358363329,1277
3358363330,338
3358363332,931
3358363339,-1
3358363340,973
3358363341,1115
3358363344,992
3358363354,213
3358363357,746
3358363358,428
3358363365,756
3358363367,-1
3358363368,11
3358363369,555
3358363376,1482
3358363386,185
3358363387,-1
3358363389,1064
3358363391,45
3358363396,454
3358363397,-1
3358363400,568
3358363404,787
3358363405,1603
3358363407,-1
3358363410,61
3358363412,1596
3358363414,368
3358363415,1256
3358363418,1095
3358363422,976
3358363426,513
3358363433,90
3358363434,478
3358363439,1214
3358363444,934
3358363449,1147
3358363455,324
3358363457,745
3358363460,1421
3358363463,1225
3358363464,262
3358363466,1109
3358363468,345
3358363471,1506
3358363474,884
3358363476,770
3358363478,779
3358363480,744
3358363482,1140
3358363487,794
3358364309,809
3358364312,1336
3358364316,764
3358364319,1319
3358364320,785
3358364325,775
3358364327,1219
3358364328,594
3358364329,1357
3358364330,1060
3358364335,973
3358364355,538
3358364359,1551
3358364361,138
3358364365,514
3358364367,25
3358364368,1226
3358364372,506
3358364374,-1
3358364379,576
3358364383,372
3358364384,1181
3358364390,999
3358364392,-1
3358364393,687
3358364395,1481
3358364396,213
3358364399,1171
3358364401,46
3358364402,885
3358364404,1099
3358364406,909
3358364414,-1
3358364420,1253
3358364422,934
3358364425,5
3358364426,648
3358364430,1491
3358364431,1420
3358364449,702
3358364451,1054
3358364454,354
3358364457,223
3358364458,949
3358364462,897
3358364467,1047
3358364473,657
3358364474,266
3358364475,1179
3358364476,1460
3358364477,729
3358364478,1486
3358364480,1047
3358364487,1146
3358364489,886
3358365301,957
3358365303,1221
3358365309,299
3358365312,931
3358365314,-1
3358365316,415
3358365319,387
3358365326,973
3358365329,559
3358365331,-1
3358365333,494
3358365334,478
3358365335,1592
3358365340,779
3358365342,-1
3358365345,1355
3358365347,955
3358365352,42
3358365353,1421
3358365355,515
3358365359,1079
3358365361,1357
3358365363,-1
3358365364,1242
3358365365,929
3358365367,1482
3358365368,1355
3358365373,387
3358365378,975
3358365379,-1
3358365382,-1
3358365387,249
3358365388,52
3358365390,-1
3358365391,1516
3358365394,1422
3358365395,467
3358365398,225
3358365399,908
3358365401,1421
3358365405,1531
3358365407,540
3358365408,-1
3358365415,-1
3358365417,52
3358365420,967
3358365425,354
3358365426,1195
3358365440,144
3358365442,1242
3358365445,559
3358365446,1441
3358365451,819
3358365452,522
3358365457,696
3358365462,1175
3358365465,955
3358365467,1404
3358365469,-1
3358365471,172
3358365473,131
3358365477,45
3358365478,688
3358365485,-1
3358365486,1238
3358365487,790
3358366302,891
3358366310,57
3358366317,-1
3358366318,-1
3358366319,420
3358366320,515
3358366325,973
3358366326,1269
3358366332,387
3358366333,638
3358366336,1181
3358366338,372
3358366339,797
3358366345,1527
3358366348,779
3358366352,746
3358366355,585
3358366358,840
3358366364,739
3358366367,747
3358366372,-1
3358366375,931
3358366379,262
3358366380,803
3358366382,-1
3358366386,165
3358366388,908
3358366391,908
3358366393,31
3358366395,246
3358366396,586
3358366397,1256
3358366398,891
3358366399,151
3358366401,801
3358366404,1228
3358366408,1130
3358366412,1401
3358366418,648
3358366419,1481
3358366424,785
3358366425,1352
3358366426,-1
3358366427,1476
3358366428,1460
3358366430,-1
3358366431,1175
3358366438,-1
3358366439,629
3358366441,657
3358366443,885
3358366447,-1
3358366449,976
3358366452,1283
3358366453,434
3358366467,764
3358366470,1110
3358366471,1302
3358366472,386
3358366473,239
3358366476,1186
3358366477,299
3358366478,1469
3358366479,591
3358366485,1420
3358366486,225
3358366488,779
3358366489,834
3358366490,866
3358366491,476
3358366492,702
3380886303,1292
3380886309,911
3380886310,1020
3380886312,591
3380886314,1394
3380886315,1543
3380886317,1592
3380886325,-1
3380886331,648
3380886332,546
3380886333,911
3380886341,-1
3380886343,-1
3380886351,1554
3380886352,42
3380886368,-1
3380886369,552
3380886370,1336
3380886371,1184
3380886381,-1
3380886382,213
3380886383,273
3380886384,210
3380886392,515
3380886394,999
3380886395,986
3380886397,536
3380886406,688
3380886414,1534
3380886417,1149
3380886418,657
3380886420,1185
3380886422,1483
3380886426,779
3380886434,1365
3380886436,1107
3380886443,1130
3380886453,901
3380886455,368
3380886457,1115
3380886472,478
3380886479,1023
3380886480,366
3380886482,657
3380886483,1461
3380886487,854
3380886491,262
3380886494,426
3380886495,214
3380886497,1389
3380886498,969
3380886499,1357
3380886501,229
